.pred_class	identifier	drug	gene	slope	bottom	top	inflection	IC50	stdIC50	down	r2	rse	bic	aic	AUC	Normalized_Intensity_0	Normalized_Intensity_1	Normalized_Intensity_10	Normalized_Intensity_100	Normalized_Intensity_1000	Normalized_Intensity_10000	Unique_Peptides_0	Unique_Peptides_1	Unique_Peptides_10	Unique_Peptides_100	Unique_Peptides_1000	Unique_Peptides_10000	Description	Mean_Intensity	Gene names	DMSO_percentile	MAD	beginningOfCurve	endOfCurve	linearSlope	R2_Bins
non-regulated	Gemcytabine:Q9BQT9	Gemcytabine	Q9BQT9	0.000401685605247234	-0.893029050352394	0.999996761584209	659.858493476841	659.858493476841		TRUE	0.927139436691397	0.171159683216248	-1.78751404629285	-0.746311392433126	0.0540614081035138	1	0	0	0.270621879307215	0	0	1	0	0	1	0	0	Calsyntenin-3	41643201.5	CLSTN3	0.382462447040698	0.0544991301168634	0.055155712013685	0.0529671031642198	-0.135125089162651	R_Bin_1
non-regulated	Gemcytabine:P32297	Gemcytabine	P32297	0.0109291933487678	-0.908411977203801	1.00000067234626	427.733456719078	427.733456719078	66206.3077440851	TRUE	0.973591441749029	0.100733779787831	-8.1489030167495	-7.10770036288977	0.059370372878712	1	0	0.119869879245613	0.14699434042127	0	0	1	0	1	1	0	0	Neuronal acetylcholine receptor subunit alpha-3	34687439	CHRNA3	0.346771087430992	0.0659337912318601	0.0893616830749567	0.0293611663609593	-0.142082158252124	R_Bin_1
non-regulated	Gemcytabine:A0A024RBG1;Q9NZJ9	Gemcytabine	A0A024RBG1;Q9NZJ9	0.00067897866798866	-0.8405062150271	0.973935332354513	678.53486464039	678.53486464039		TRUE	0.91611362523374	0.183921810769523	-0.924548625288509	0.116654028571217	0.067658877838307	1	0	0	0.288326006925694	0	0	1	0	0	1	0	0	Diphosphoinositol polyphosphate phosphohydrolase NUDT4B	69690061	NUDT4B;NUDT4	0.480035948131981	0.0683680545712474	0.0694318144384244	0.0658859364305366	-0.13461925694498	R_Bin_1
up	Gemcytabine:O95235	Gemcytabine	O95235	-5.58928533861347	0.922977420159455	3.1311548678485	52.4866177283256	52.4866177283256	105.414750428694	FALSE	0.997465113724597	0.0955647026170719	-8.7810349464896	-7.73983229262987	1.92990431072924	1	0.873204877343958	0.895913925713185	3.0727186977373	3.19861009474454	3.06361654052847	16	16	15	28	26	27	Kinesin-like protein KIF20A	361830315.833333	KIF20A	0.769033252022082	0.0586139625688493	0.922977420159456	3.1311548678481	0.556317232196235	R_Bin_1
non-regulated	Gemcytabine:Q9C040	Gemcytabine	Q9C040	0.0410918963497968	-0.984619052986465	1.00010414056418	694.327137801733	694.327137801733		TRUE	0.972206641119183	0.105507510600295	-7.59329164432208	-6.55208899046236	0.0703504979788944	1	0.235374302796632	0	0	0	0	1	1	0	0	0	0	Tripartite motif-containing protein 2	20826870	TRIM2	0.251123379124406	0.0706060610580015	0.186134365001124	-0.0465886593427442	-0.163032083096854	R_Bin_1
non-regulated	Gemcytabine:Q5JPF3	Gemcytabine	Q5JPF3	0.000158242053783263	-0.863548807792996	1.00446012359981	743.115200904777	743.115200904777	226678.055805453	TRUE	0.873461597813587	0.227973521689751	1.65207653605166	2.69327918991139	0.070688956301719	1	0	0	0.360403878979987	0	0	1	0	0	2	0	0	Ankyrin repeat domain-containing protein 36C	71248941.5	ANKRD36C	0.485043009372192	0.0708591159336967	0.0711143553120803	0.0702635572268411	-0.132559889172	R_Bin_1
non-regulated	Gemcytabine:O15240	Gemcytabine	O15240	0.000446097061261253	-0.784212391455402	0.929398736792144	730.676666286784	730.676666286784		TRUE	0.857235811844967	0.24277621599773	2.40700383133983	3.44820648519956	0.073193273048418	1	0	0	0.375617804960809	0	0	1	0	0	1	0	0	Neurosecretory protein VGF	10873547	VGF	0.134163564000514	0.0736333181428583	0.0742933843597401	0.0720931604182758	-0.132125205572548	R_Bin_1
non-regulated	Gemcytabine:Q9UHK0	Gemcytabine	Q9UHK0	0.012666407728189	-0.884941743672244	1.00000797215307	458.329606995728	458.329606995728	93581.9719739849	TRUE	0.946910290492225	0.142845716638384	-3.95749561683804	-2.91629296297831	0.0734835966055032	1	0	0.235133552557332	0	0.0979565820850746	0	1	0	1	0	1	0	Nuclear fragile X mental retardation-interacting protein 1	47915551.3333333	NUFIP1	0.408011297984337	0.0803548062394457	0.107804098342479	0.0391348596977713	-0.141178965894346	R_Bin_1
non-regulated	Gemcytabine:Q15573	Gemcytabine	Q15573	0.026617541273822	-0.931848119575509	0.99997207336547	689.859003827452	689.859003827452	65585.9822151109	TRUE	0.925012153305743	0.173988952860854	-1.59077564047525	-0.549572986615523	0.0735897354844365	1	0	0.294159343440249	0	0	0	1	0	1	0	0	0	TATA box-binding protein-associated factor RNA polymerase I subunit A	14770785	TAF1A	0.186288355372962	0.088380715102385	0.147167665540998	-0.000296106410577535	-0.151261695526864	R_Bin_1
non-regulated	Gemcytabine:Q9NQZ8	Gemcytabine	Q9NQZ8	0.000424435056786843	-0.534529302782366	0.691142711688242	667.781987059398	667.781987059398		TRUE	0.838718741147842	0.254081360133695	2.95317703938768	3.99437969324741	0.0787033814949889	1	0	0.174170408321746	0	0	0	1	0	1	0	0	0	Endothelial zinc finger protein induced by tumor necrosis factor alpha	4346090.5	ZNF71	0.0458338682757735	0.0788531122982585	0.079452034542948	0.0779547276578741	-0.147833440237764	R_Bin_1
non-regulated	Gemcytabine:Q7Z6B7	Gemcytabine	Q7Z6B7	0.0287591957934969	-0.927639344238768	0.999961980792701	715.345761478304	715.345761478304	63266.3548912092	TRUE	0.913468902122503	0.187360966148464	-0.702232657459399	0.338969996400326	0.0792590114142536	1	0	0.316779416044874	0	0	0	1	0	1	0	0	0	SLIT-ROBO Rho GTPase-activating protein 1	86093091	SRGAP1	0.519193734754141	0.0952032641000087	0.158501892044046	-0.000375481420410551	-0.151907983315568	R_Bin_1
non-regulated	Gemcytabine:Q3BBV0;Q6P3W6;Q5TI25;Q9H094;Q5TAG4;P0DPF3;B4DH59;Q86T75;A0A087WUL8;Q3BBV2;P0DPF2;Q8N660	Gemcytabine	Q3BBV0;Q6P3W6;Q5TI25;Q9H094;Q5TAG4;P0DPF3;B4DH59;Q86T75;A0A087WUL8;Q3BBV2;P0DPF2;Q8N660	-6.10392085075115	0.328552215855193	61.84422329074	7655.3263242897	7655.3263242897	33459.9796900921	FALSE	0.999603155790174	0.661648897364288	14.4381432494869	15.4793459033466	1.91749105629364	1	0.64590708643225	0	0	0	51.7734521820103	1	2	0	1	0	2	Neuroblastoma breakpoint family member 1	26025106	NBPF1;NBPF10;NBPF14;NBPF3;NBPF12;NBPF9;NBPF26;NBPF11;NBPF19;NBPF8;NBPF20;NBPF15	0.29336243420208	0.328552215952555	0.328552215855193	51.7733889537515	7.19798684716442	R_Bin_1
up	Gemcytabine:P53350	Gemcytabine	P53350	-5.51846485708091	0.88709787806249	3.24858441408026	66.0500726811021	66.0500726811021	91.2486967655307	FALSE	0.996947141207034	0.109917569879139	-7.10190869347935	-6.06070603961962	1.91679605692573	1	0.871489620941413	0.789807553448653	3.03120854901136	3.27768884079729	3.21948148842099	14	15	13	19	23	19	Serine/threonine-protein kinase PLK1	377202048	PLK1	0.775195788933111	0.0291040389873383	0.887097878062491	3.24858441407806	0.587354459921008	R_Bin_1
non-regulated	Gemcytabine:Q8IWK6	Gemcytabine	Q8IWK6	0.0310254622166232	-0.922220096017053	0.999948143444802	713.942259089861	713.942259089861	58577.8218016036	TRUE	0.90072179714932	0.20131187900819	0.159586773254699	1.20078942711442	0.0851753967154106	1	0	0.340381049832525	0	0	0	1	0	1	0	0	0	Adhesion G protein-coupled receptor A3	12525122	ADGRA3	0.158556939273334	0.102325561327887	0.170328436882391	-0.000466978378536154	-0.152582315709501	R_Bin_1
non-regulated	Gemcytabine:Q96H78	Gemcytabine	Q96H78	0.000434890446900325	-0.826491533693518	0.999989777650357	731.710216003513	731.710216003513		TRUE	0.819454796219981	0.276495435393603	3.96765441244874	5.00885706630846	0.0873729614285038	1	0	0	0.437174077206284	0	0	1	0	0	1	0	0	Solute carrier family 25 member 44	1768101	SLC25A44	0.0328668635254847	0.0878302082084269	0.0885160769708461	0.0862298445831885	-0.130366454936963	R_Bin_1
non-regulated	Gemcytabine:Q96E09	Gemcytabine	Q96E09	0.0323814167590069	-0.919020176757283	0.999939588210263	713.501066842183	713.501066842183	56281.5084268106	TRUE	0.892837225023284	0.209593587972253	0.643366987724219	1.68456964158394	0.0886901511639165	1	0	0.354393265173198	0	0	0	1	0	1	0	0	0	Protein FAM122A	4932880	FAM122A	0.0519964051868019	0.106558625143144	0.177354731305661	-0.000529261945415249	-0.152982664719234	R_Bin_1
non-regulated	Gemcytabine:Q5M775	Gemcytabine	Q5M775	0.0325272821653684	-0.918676902971711	0.999938434762626	713.457000438782	713.457000438782	56035.0432889118	TRUE	0.891978075003523	0.210481966742134	0.694122434032655	1.73532508789238	0.0890671901771396	1	0	0.35589642578016	0	0	0	1	0	1	0	0	0	Cytospin-B	27811766	SPECC1	0.303376556682501	0.107012783172102	0.178108366065138	-0.000536186306182351	-0.153025612165147	R_Bin_1
non-regulated	Gemcytabine:Q5HY98	Gemcytabine	Q5HY98	7.95674058464553e-05	-0.817699420993533	1.0006813632746	658.610683806257	658.610683806257		TRUE	0.803409221290176	0.290021741908578	4.54079337202761	5.58199602588734	0.0916007953959078	1	0	0	0.458563749625109	0	0	1	0	0	1	0	0	Zinc finger protein 766	8821193	ZNF766	0.104377968930543	0.0916840821094126	0.0918090121712857	0.0913925786128544	-0.129755321439283	R_Bin_1
non-regulated	Gemcytabine:Q8WYQ9	Gemcytabine	Q8WYQ9	0.000599287963616627	-0.818213455361062	1.00160458253336	671.639182625953	671.639182625953		TRUE	0.80144451062143	0.29165747876767	4.60828381470611	5.64948646856583	0.0925287345067552	1	0	0	0.461142132923863	0	0	1	0	0	1	0	0	Zinc finger CCHC domain-containing protein 14	2775799	ZCCHC14	0.0362049043522917	0.0931565311108025	0.0940982224167898	0.0909592432922111	-0.129681653345033	R_Bin_1
non-regulated	Gemcytabine:Q9HA47	Gemcytabine	Q9HA47	0.0339834339930223	-0.915263212556615	0.999924516476412	713.053488062613	713.053488062613	53214.6013510349	TRUE	0.883291478156962	0.219323954111422	1.18792121679734	2.22912387065706	0.0928185413097361	1	0	0.370858076622161	0	0	0	1	0	1	0	0	0	Uridine-cytidine kinase 1	6448673.5	UCK1	0.0698420849916549	0.111532412298704	0.185606975190486	-0.000609161253253832	-0.15345308790349	R_Bin_1
non-regulated	Gemcytabine:Q96P47	Gemcytabine	Q96P47	0.0355380862562119	-0.911645970554755	0.999913734115848	712.67849739941	712.67849739941	51500.0625038652	TRUE	0.873825180535768	0.228698242354112	1.69016365225964	2.73136630611937	0.0968023987987842	1	0	0.386722031485899	0	0	0	1	0	1	0	0	0	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	27071284.6666667	AGAP3	0.298883040184876	0.116333442349667	0.193567349208955	-0.000691352202712992	-0.15390634375674	R_Bin_1
non-regulated	Gemcytabine:Q92539	Gemcytabine	Q92539	0.0450219643840624	-0.748411599080609	0.999950581540527	7.26541424397187	7.26541424397187	52.6838231202483	TRUE	0.997413440264618	0.0308501888333416	-22.3489628790148	-21.3077602251551	0.0969983543386075	1	0.152204457342201	0.145124024976379	0.075208045412241	0	0	1	1	1	1	0	0	Phosphatidate phosphatase LPIN2	99405380	LPIN2	0.545898061368597	0.0204259170406759	0.209845907037621	-0.0152108635612478	-0.157900838616878	R_Bin_1
non-regulated	Gemcytabine:Q9UL12	Gemcytabine	Q9UL12	0.0374296571237881	-0.907281726368997	0.999893942979902	712.302692418237	712.302692418237	48959.1830821484	TRUE	0.862063884060985	0.240022362777446	2.27010783168836	3.31131048554808	0.101614402724914	1	0	0.405887964722186	0	0	0	1	0	1	0	0	0	Sarcosine dehydrogenase, mitochondrial	9231001	SARDH	0.110412119655925	0.122135331728977	0.20318292409838	-0.000802358698488104	-0.154453941849205	R_Bin_1
non-regulated	Gemcytabine:Q7Z403	Gemcytabine	Q7Z403	0.0261621533708074	-0.84964144468994	0.999978382974305	304.957586834605	304.957586834605	27360.2478868829	TRUE	0.915232542418211	0.180031556361007	-1.18109155150156	-0.139888897641832	0.102525304065425	1	0.139017754594728	0	0.304160973762101	0	0	1	1	0	1	0	0	Transmembrane channel-like protein 6	13670937	TMC6	0.172679419694441	0.0886440396350946	0.171869105954502	0.0329754445436172	-0.146082636857774	R_Bin_1
non-regulated	Gemcytabine:Q9NVQ4	Gemcytabine	Q9NVQ4	0.0379167763603278	-0.906164352645445	0.999888540207805	712.214657855715	712.214657855715	48363.8695341837	TRUE	0.8589971202947	0.242923487579045	2.41428099876211	3.45548365262184	0.10284771735917	1	0	0.410798506906171	0	0	0	1	0	2	0	0	0	Fas apoptotic inhibitory molecule 1	14511991	FAIM	0.181409680318398	0.123622796905241	0.205647084887843	-0.000832571433189933	-0.154594243054462	R_Bin_1
non-regulated	Gemcytabine:P19532;O75030;O14948;P19484	Gemcytabine	P19532;O75030;O14948;P19484	0.0391372853702656	-0.903387429934581	0.999868106776398	712.031664002419	712.031664002419	46836.7461893665	TRUE	0.851275970422126	0.250143547181987	2.76574196648512	3.80694462034485	0.105919358463305	1	0	0.423020207016297	0	0	0	1	0	1	0	0	0	Transcription factor E3	25887689	TFE3;MITF;TFEC;TFEB	0.291950186159969	0.127329911398726	0.21179176110425	-0.000919413912491618	-0.15494343448618	R_Bin_1
non-regulated	Gemcytabine:O15231	Gemcytabine	O15231	0.0403798930664203	-0.900472594147553	0.999831774064102	712.104586028065	712.104586028065	47545.1540174054	TRUE	0.843224859519367	0.257555801964031	3.11615950419477	4.15736215805449	0.109078858533472	1	0	0.435568452671327	0	0	0	1	0	1	0	0	0	Zinc finger protein 185	35132173.6666667	ZNF185	0.350237514443446	0.131132998189979	0.218056448514142	-0.000957470031336283	-0.155301955790609	R_Bin_1
up	Gemcytabine:P14635	Gemcytabine	P14635	-2.47606381236693	0.879851173992004	3.05442614258928	48.0741019500117	48.0741019500117	26.6131507174179	FALSE	0.993741707182219	0.142133710900444	-4.01745844788981	-2.97625579403008	1.88803869961598	1	0.757059390238121	0.926423430796685	2.74879168509682	3.12718668584331	2.98109421480136	4	2	3	4	4	4	G2/mitotic-specific cyclin-B1	238349245.333333	CCNB1	0.704711773013224	0.0736364112888905	0.879851671489689	3.05442218311293	0.538234891860643	R_Bin_1
non-regulated	Gemcytabine:Q9BVG3	Gemcytabine	Q9BVG3	0.461011887886576	-0.00644833823421557	1.01027384003868	0.0731187022635991	0.0731187022635991	0.123126763584462	TRUE	0.978111708115102	0.0942941631831663	-8.94164583757122	-7.90044318371149	0.112208941394157	1	0.322147560451008	0	0	0	0	1	1	0	0	0	0	E3 ubiquitin-protein ligase TRIM62	9701866	TRIM62	0.11850044935165	0.058852895213292	0.465288813580972	-0.00210723524547165	-0.170469790895801	R_Bin_1
non-regulated	Gemcytabine:Q8NEP9	Gemcytabine	Q8NEP9	0.0422496914955861	-0.896404057270668	0.999861464730342	711.743377922308	711.743377922308	42211.0024245365	TRUE	0.831163725786538	0.268467197326105	3.61406750133719	4.65527015519692	0.113702504846574	1	0	0.454042694724838	0	0	0	1	1	1	1	0	1	Zinc finger protein 555	34006393	ZNF555	0.341507253819489	0.136725657384628	0.227342765914024	-0.0011458944554561	-0.155829791277853	R_Bin_1
non-regulated	Gemcytabine:Q9NXD2	Gemcytabine	Q9NXD2	0.535288520605743	-0.00949036851197749	1.01166739645719	0.128133619359985	0.128133619359985	0.179062968781941	TRUE	0.982681517783555	0.0839534466378697	-10.335528072934	-9.29432541907432	0.116353240078003	1	0.329378815205833	0	0	0	0	1	1	0	0	0	0	Myotubularin-related protein 10	45076839	MTMR10	0.397226858390037	0.0497343201825803	0.5349157629812	-0.00703996469943043	-0.171089612731929	R_Bin_1
non-regulated	Gemcytabine:Q9H816	Gemcytabine	Q9H816	0.0458498635361786	-0.888511012412178	0.999866361222337	711.179614052254	711.179614052254	38306.5815251482	TRUE	0.807570217893785	0.289278087008431	4.50998423569353	5.55118688955325	0.122560850110554	1	0	0.489286029821407	0	0	0	1	0	1	0	0	0	5' exonuclease Apollo	11277359.5	DCLRE1B	0.140582873282835	0.147434869473908	0.245059525450994	-0.00147033093194027	-0.156836743709183	R_Bin_1
up	Gemcytabine:Q96HE9	Gemcytabine	Q96HE9	-1.4277351389136	0.908563997551446	3.08953376039194	60.4105392764082	60.4105392764082	22.0216377197405	FALSE	0.98870394317208	0.179079269556905	-1.24473468120133	-0.203532027341602	1.87652949095216	1	0.785173573255402	1.11015572801956	2.3521615229681	3.19264563175114	2.9610863290439	2	2	2	2	3	3	Proline-rich protein 11	9940818.75	PRR11	0.120811400693285	0.10908488101254	0.908797295457339	3.08805338652632	0.52199581759015	R_Bin_1
non-regulated	Gemcytabine:A5PLL7	Gemcytabine	A5PLL7	0.000353343937740468	-0.849941899786391	1.096521734744	667.79439232893	667.79439232893		TRUE	0.908353173420728	0.191509284859675	-0.439441826970782	0.601760826888944	0.12381436038713	1	0	0.178853702935964	0	0	0	1	0	1	0	0	0	Plasmanylethanolamine desaturase	15949589	TMEM189	0.202336628578765	0.123418447727586	0.124804141609734	0.122824578441428	-0.147967248655313	R_Bin_1
non-regulated	Gemcytabine:Q9H6L4	Gemcytabine	Q9H6L4	0.512137093135936	-0.00413699088627733	1.02139673836004	0.146752181207549	0.146752181207549	0.237790216189751	TRUE	0.968351093781586	0.114736241448548	-6.58704603693965	-5.54584338307992	0.133792457429149	1	0.395661001286697	0	0	0	0	1	1	0	0	0	0	Armadillo repeat-containing protein 7	21113531	ARMC7	0.253562716651688	0.0663140763221578	0.558833276965024	-0.000716191925657308	-0.176770942967431	R_Bin_1
non-regulated	Gemcytabine:O15230	Gemcytabine	O15230	0.582554728838809	-0.00584947867095463	1.02159434368343	0.21423264436772	0.21423264436772	0.292457833266295	TRUE	0.974453842840252	0.103162265699565	-7.86303961034332	-6.82183695648359	0.13781584326064	1	0.399581710549544	0	0	0	0	1	1	0	0	0	0	Laminin subunit alpha-5	10634264.6666667	LAMA5	0.131339067916292	0.0575547420206189	0.620043197169834	-0.0038955139218349	-0.17710700376139	R_Bin_1
non-regulated	Gemcytabine:Q96A29	Gemcytabine	Q96A29	-3.74766974292838	0.25113454723924	12.1560220073656	2109.93127827469	2109.93127827469	78859.4887279514	FALSE	0.993526202434964	0.612401223842553	13.5099746114192	14.5511772652789	1.86170996530028	1	0	0	0	0.935104313479993	12.1209219252783	1	0	0	0	1	1	GDP-fucose transporter 1	244671	SLC35C1	0.0319681602259597	0.251134558831895	0.251134547239241	12.1211855985123	1.6688549304809	R_Bin_1
non-regulated	Gemcytabine:Q8NHY2	Gemcytabine	Q8NHY2	0.571589842416281	-0.00392687645085886	1.02799269717718	0.222963734226088	0.222963734226088	0.335102064723649	TRUE	0.965474364294305	0.120858702457449	-5.9632119556551	-4.92200930179538	0.144473106985933	1	0.435313698225735	0	0	0	0	1	1	0	0	0	0	E3 ubiquitin-protein ligase COP1	11156905	COP1	0.138528694312492	0.0640304584765429	0.628243842621925	-0.00166852103347374	-0.180169745562206	R_Bin_1
non-regulated	Gemcytabine:Q96GE9	Gemcytabine	Q96GE9	0.581620512264847	-0.00329718115430176	1.03107641008981	0.241460514048217	0.241460514048217	0.368164254160232	TRUE	0.962246343110928	0.126902837705419	-5.37761650061613	-4.3364138467564	0.14811337915088	1	0.452492149187836	0	0	0	0	1	1	0	0	0	0	Distal membrane-arm assembly complex protein 1	5117411.66666667	DMAC1	0.0537938117858518	0.0649923609938775	0.64364528775815	-0.00116732217030239	-0.1816421842161	R_Bin_1
non-regulated	Gemcytabine:Q14678	Gemcytabine	Q14678	0.580340576695956	-0.0035545294425987	1.02944764253475	0.245907770721267	0.245907770721267	0.364453511918518	TRUE	0.964057979382881	0.123690580661921	-5.68527977676322	-4.64407712290349	0.148897592251063	1	0.448198804599092	0	0	0	0	1	1	0	0	0	0	KN motif and ankyrin repeat domain-containing protein 1	32116964	KANK1	0.329310566183079	0.0656510599174664	0.644817521729016	-0.00137550414177265	-0.181274183251351	R_Bin_1
non-regulated	Gemcytabine:Q96BT3	Gemcytabine	Q96BT3	0.000626266010822623	-0.701624287807223	0.998308708193906	659.855854674954	659.855854674954		TRUE	0.872157094671553	0.226675209285828	1.58354102661298	2.62474368047271	0.149150818827437	1	0	0	0.267747989344588	0	0	1	0	0	1	0	0	Centromere protein T	25532194.5	CENPT	0.288997303890101	0.148844400164803	0.150682911346235	0.1476187228063	-0.13520720030444	R_Bin_1
non-regulated	Gemcytabine:Q9NZ71	Gemcytabine	Q9NZ71	0.572416482082611	-0.00301694673218556	1.03203267276072	0.249777144752082	0.249777144752082	0.384888317253976	TRUE	0.959607307835385	0.131637407710442	-4.9380625557842	-3.89685990192448	0.151996969904854	1	0.463811606907608	0	0	0	0	1	1	0	0	0	0	Regulator of telomere elongation helicase 1	11685842	RTEL1	0.146103479265631	0.0690715952888528	0.647077176927985	-0.000621215523503161	-0.182612423449224	R_Bin_1
non-regulated	Gemcytabine:Q8IZQ1	Gemcytabine	Q8IZQ1	0.600686036863421	-0.00301768452460801	1.03165968593129	0.274092833296302	0.274092833296302	0.395897083129624	TRUE	0.963523062237483	0.124961140566964	-5.56264357312337	-4.52144091926364	0.152517359611441	1	0.459629994122929	0	0	0	0	1	1	0	0	0	0	WD repeat and FYVE domain-containing protein 3	20220628	WDFY3	0.244704069842085	0.0649808365595515	0.666369300275323	-0.0011399900393926	-0.182253999496251	R_Bin_1
non-regulated	Gemcytabine:Q96DP5	Gemcytabine	Q96DP5	0.0516641007683737	-0.874048236602629	0.999918203775331	1422.00704825067	1422.00704825067	76280.2740038607	TRUE	0.87727250774152	0.215848632652818	0.996251312057544	2.03745396591727	0.154094432417329	1	0.275784036263703	0	0.357459510472946	0	0	1	1	0	1	0	0	Methionyl-tRNA formyltransferase, mitochondrial	12247827	MTFMT	0.155347284632174	0.126862855716175	0.28979007587825	0.0157642245239361	-0.156282645666233	R_Bin_1
non-regulated	Gemcytabine:O95125	Gemcytabine	O95125	0.657830500401315	-0.00337125746360159	1.03526545570261	0.327826348214899	0.327826348214899	0.445694738056203	TRUE	0.965898509226378	0.121133564946452	-5.93595198307957	-4.89474932921984	0.15533153148707	1	0.469597170981179	0	0	0	0	1	1	0	0	0	0	Zinc finger protein 202	23198841	ZNF202	0.269739376043138	0.0579995444717334	0.709036562754992	-0.00220705007814389	-0.183108328941244	R_Bin_1
non-regulated	Gemcytabine:Q7Z398	Gemcytabine	Q7Z398	0.727486924704928	-0.00347371380043518	1.03576414685307	0.402776940111313	0.402776940111313	0.491261745958463	TRUE	0.969699156697155	0.114514019192517	-6.6103102888549	-5.56910763499517	0.16067220381281	1	0.48046575560822	0	0	0	0	1	1	0	0	0	0	Zinc finger protein 550	53093082	ZNF550	0.428424701502118	0.0515601206827397	0.759028771148582	-0.00281426474398127	-0.184039921909276	R_Bin_1
